Time,Dia,Mes,Hora,Dia_Semana,Demanda_Residencial,Demanda_VE_L1,Demanda_VE_L2,Demanda_Total_L1,Demanda_Total_L2,Demanda_Total,Estacao,Periodo_Dia,Fim_Semana,VEs_Plugados_L1,VEs_Plugados_L2
2010-02-24 22:00:00,24,2,22,4,1657754.0899999992,994560,897600,2652314.089999999,2555354.089999999,3549914.089999999,4,0,0,106,39
2010-02-24 23:00:00,24,2,23,4,1273944.900000001,808320,528000,2082264.900000001,1801944.900000001,2610264.9000000013,4,0,0,85,28
2010-02-25 00:00:00,25,2,0,5,1105708.74,706560,488400,1812268.74,1594108.74,2300668.74,4,0,0,69,19
2010-02-25 01:00:00,25,2,1,5,1042094.5799999998,599040,118800,1641134.5799999998,1160894.5799999998,1759934.5799999998,4,0,0,58,8
2010-02-25 02:00:00,25,2,2,5,1053515.0399999998,414720,33000,1468235.0399999998,1086515.0399999998,1501235.0399999998,4,0,0,45,3
2010-02-25 03:00:00,25,2,3,5,1047447.8599999994,301440,33000,1348887.8599999994,1080447.8599999994,1381887.8599999994,4,0,0,32,3
2010-02-25 04:00:00,25,2,4,5,1149581.84,215040,6600,1364621.84,1156181.84,1371221.84,4,0,0,23,1
2010-02-25 05:00:00,25,2,5,5,1232049.2299999995,96000,26400,1328049.2299999995,1258449.2299999995,1354449.2299999995,4,0,0,16,4
2010-02-25 06:00:00,25,2,6,5,1418235.1499999994,117120,138600,1535355.1499999994,1556835.1499999994,1673955.1499999994,4,1,0,19,14
2010-02-25 07:00:00,25,2,7,5,1635498.4599999995,111360,118800,1746858.4599999995,1754298.4599999995,1865658.46,4,1,0,20,12
2010-02-25 08:00:00,25,2,8,5,1864657.270000001,207360,356400,2072017.270000001,2221057.270000001,2428417.270000001,4,1,0,40,31
2010-02-25 09:00:00,25,2,9,5,1732581.1399999985,453120,627000,2185701.1399999983,2359581.1399999983,2812701.1399999983,4,1,0,66,48
2010-02-25 10:00:00,25,2,10,5,1645247.6000000006,577920,891000,2223167.600000001,2536247.600000001,3114167.600000001,4,1,0,86,67
2010-02-25 11:00:00,25,2,11,5,1706364.3599999996,648960,660000,2355324.3599999994,2366364.3599999994,3015324.3599999994,4,1,0,95,50
2010-02-25 12:00:00,25,2,12,5,1649038.5799999998,791040,957000,2440078.58,2606038.58,3397078.58,4,2,0,110,65
2010-02-25 13:00:00,25,2,13,5,1629034.8699999994,791040,798600,2420074.869999999,2427634.869999999,3218674.869999999,4,2,0,104,50
2010-02-25 14:00:00,25,2,14,5,1677771.27,814080,508200,2491851.27,2185971.27,3000051.27,4,2,0,108,44
2010-02-25 15:00:00,25,2,15,5,1715700.4399999997,681600,930600,2397300.4399999995,2646300.4399999995,3327900.4399999995,4,2,0,93,56
2010-02-25 16:00:00,25,2,16,5,1760898.1000000006,766080,884400,2526978.100000001,2645298.100000001,3411378.100000001,4,2,0,104,66
2010-02-25 17:00:00,25,2,17,5,2091353.4400000004,1121280,1227600,3212633.4400000004,3318953.4400000004,4440233.44,4,2,0,144,93
2010-02-25 18:00:00,25,2,18,5,2196383.709999999,1011840,1003200,3208223.709999999,3199583.709999999,4211423.709999999,4,3,0,132,60
2010-02-25 19:00:00,25,2,19,5,2132868.2200000007,938880,917400,3071748.2200000007,3050268.2200000007,3989148.2200000007,4,3,0,120,67
2010-02-25 20:00:00,25,2,20,5,2052309.84,816000,970200,2868309.84,3022509.84,3838509.84,4,3,0,100,48
2010-02-25 21:00:00,25,2,21,5,2020440.6599999997,842880,1082400,2863320.659999999,3102840.659999999,3945720.659999999,4,3,0,95,50
2010-02-25 22:00:00,25,2,22,5,1680278.1500000008,835200,547800,2515478.150000001,2228078.150000001,3063278.150000001,4,0,0,86,26
2010-02-25 23:00:00,25,2,23,5,1164325.65,660480,402600,1824805.65,1566925.65,2227405.65,4,0,0,68,24
2010-02-26 00:00:00,26,2,0,6,989936.1799999996,504960,184800,1494896.1799999997,1174736.1799999997,1679696.1799999997,4,0,0,54,13
2010-02-26 01:00:00,26,2,1,6,963462.3399999996,397440,198000,1360902.3399999994,1161462.3399999994,1558902.3399999994,4,0,0,39,7
2010-02-26 02:00:00,26,2,2,6,978933.49,270720,125400,1249653.4900000002,1104333.4900000002,1375053.4900000002,4,0,0,30,5
2010-02-26 03:00:00,26,2,3,6,984183.0199999998,222720,158400,1206903.0199999998,1142583.0199999998,1365303.0199999998,4,0,0,26,10
2010-02-26 04:00:00,26,2,4,6,1033826.4899999994,180480,85800,1214306.4899999993,1119626.4899999993,1300106.4899999993,4,0,0,20,4
2010-02-26 05:00:00,26,2,5,6,1152592.9599999995,126720,79200,1279312.9599999995,1231792.9599999995,1358512.9599999995,4,0,0,16,5
2010-02-26 06:00:00,26,2,6,6,1289118.6000000008,230400,257400,1519518.6000000008,1546518.6000000008,1776918.6000000008,4,1,0,32,22
2010-02-26 07:00:00,26,2,7,6,1420426.1700000002,228480,211200,1648906.1700000002,1631626.1700000002,1860106.17,4,1,0,35,14
2010-02-26 08:00:00,26,2,8,6,1612175.5000000002,293760,356400,1905935.5,1968575.5,2262335.5,4,1,0,49,35
2010-02-26 09:00:00,26,2,9,6,1716649.9,422400,495000,2139049.9,2211649.9,2634049.9,4,1,0,73,48
2010-02-26 10:00:00,26,2,10,6,1643100.859999999,556800,699600,2199900.859999999,2342700.859999999,2899500.859999999,4,1,0,86,53
2010-02-26 11:00:00,26,2,11,6,1564083.3599999996,670080,765600,2234163.3599999994,2329683.3599999994,2999763.3599999994,4,1,0,94,57
2010-02-26 12:00:00,26,2,12,6,1486809.97,693120,825000,2179929.97,2311809.97,3004929.97,4,2,0,99,67
2010-02-26 13:00:00,26,2,13,6,1591807.57,729600,745800,2321407.5700000003,2337607.5700000003,3067207.5700000003,4,2,0,103,53
2010-02-26 14:00:00,26,2,14,6,1696572.4199999997,654720,712800,2351292.42,2409372.42,3064092.42,4,2,0,86,50
2010-02-26 15:00:00,26,2,15,6,1706647.5000000002,887040,1128600,2593687.5,2835247.5,3722287.5,4,2,0,116,74
2010-02-26 16:00:00,26,2,16,6,1893218.4399999997,837120,1108800,2730338.4399999995,3002018.4399999995,3839138.44,4,2,0,104,62
2010-02-26 17:00:00,26,2,17,6,1984247.1399999992,963840,930600,2948087.139999999,2914847.139999999,3878687.139999999,4,2,0,126,57
2010-02-26 18:00:00,26,2,18,6,1969211.98,1017600,957000,2986811.9800000004,2926211.9800000004,3943811.98,4,3,0,129,75
2010-02-26 19:00:00,26,2,19,6,2066067.710000001,1082880,970200,3148947.710000001,3036267.710000001,4119147.710000001,4,3,0,134,60
2010-02-26 20:00:00,26,2,20,6,2116692.990000002,919680,1009800,3036372.990000002,3126492.990000002,4046172.990000002,4,3,0,107,47
2010-02-26 21:00:00,26,2,21,6,1811645.9200000009,810240,983400,2621885.920000001,2795045.920000001,3605285.920000001,4,3,0,91,48
2010-02-26 22:00:00,26,2,22,6,1491278.4100000004,821760,877800,2313038.41,2369078.41,3190838.41,4,0,0,90,47
2010-02-26 23:00:00,26,2,23,6,1156775.6900000002,748800,468600,1905575.69,1625375.6900000002,2374175.6900000004,4,0,0,80,28
2010-02-27 00:00:00,27,2,0,7,1083043.6099999996,689280,330000,1772323.6099999996,1413043.6099999996,2102323.6099999994,4,0,1,75,19
2010-02-27 01:00:00,27,2,1,7,1073888.7799999996,481920,59400,1555808.7799999996,1133288.7799999996,1615208.7799999996,4,0,1,53,5
2010-02-27 02:00:00,27,2,2,7,1030037.4600000004,320640,112200,1350677.4600000004,1142237.4600000004,1462877.4600000004,4,0,1,36,7
2010-02-27 03:00:00,27,2,3,7,1046298.88,222720,125400,1269018.88,1171698.88,1394418.88,4,0,1,25,6
2010-02-27 04:00:00,27,2,4,7,939046.0300000004,119040,13200,1058086.0300000005,952246.0300000004,1071286.0300000005,4,0,1,12,1
2010-02-27 05:00:00,27,2,5,7,1036648.2999999998,103680,33000,1140328.2999999998,1069648.2999999998,1173328.2999999998,4,0,1,10,2
2010-02-27 06:00:00,27,2,6,7,1187668.9099999997,113280,52800,1300948.9099999997,1240468.9099999997,1353748.9099999997,4,1,1,14,7
2010-02-27 07:00:00,27,2,7,7,1427605.0299999996,182400,264000,1610005.0299999996,1691605.0299999996,1874005.03,4,1,1,33,26
2010-02-27 08:00:00,27,2,8,7,1571260.3299999998,245760,382800,1817020.33,1954060.33,2199820.33,4,1,1,38,24
2010-02-27 09:00:00,27,2,9,7,1609957.2800000007,320640,336600,1930597.2800000007,1946557.2800000007,2267197.2800000007,4,1,1,50,32
2010-02-27 10:00:00,27,2,10,7,1721229.1099999994,389760,415800,2110989.1099999994,2137029.1099999994,2526789.1099999994,4,1,1,57,34
2010-02-27 11:00:00,27,2,11,7,1692200.8199999996,478080,607200,2170280.82,2299400.82,2777480.82,4,1,1,81,48
2010-02-27 12:00:00,27,2,12,7,1727734.4099999997,706560,1089000,2434294.41,2816734.41,3523294.41,4,2,1,101,73
2010-02-27 13:00:00,27,2,13,7,1776187.64,779520,825000,2555707.64,2601187.64,3380707.64,4,2,1,99,58
2010-02-27 14:00:00,27,2,14,7,1648739.0800000012,702720,831600,2351459.080000001,2480339.080000001,3183059.080000001,4,2,1,90,52
2010-02-27 15:00:00,27,2,15,7,1837474.4899999995,854400,1036200,2691874.4899999998,2873674.4899999998,3728074.4899999993,4,2,1,112,66
2010-02-27 16:00:00,27,2,16,7,1885247.0900000008,1056000,1313400,2941247.090000001,3198647.090000001,4254647.090000001,4,2,1,128,75
2010-02-27 17:00:00,27,2,17,7,1831082.86,1025280,1174800,2856362.86,3005882.86,4031162.86,4,2,1,122,64
2010-02-27 18:00:00,27,2,18,7,1800529.13,1044480,1042800,2845009.13,2843329.13,3887809.13,4,3,1,126,57
2010-02-27 19:00:00,27,2,19,7,1968636.250000001,1086720,1042800,3055356.250000001,3011436.250000001,4098156.250000001,4,3,1,125,61
2010-02-27 20:00:00,27,2,20,7,1934891.230000001,1069440,1036200,3004331.230000001,2971091.230000001,4040531.230000001,4,3,1,120,55
2010-02-27 21:00:00,27,2,21,7,1736253.1600000013,1042560,1306800,2778813.160000001,3043053.160000001,4085613.160000001,4,3,1,124,70
2010-02-27 22:00:00,27,2,22,7,1503642.8900000004,1031040,970200,2534682.8900000006,2473842.8900000006,3504882.8900000006,4,0,1,109,41
2010-02-27 23:00:00,27,2,23,7,1182307.5099999995,942720,864600,2125027.51,2046907.5099999995,2989627.51,4,0,1,96,40
2010-02-28 00:00:00,28,2,0,1,972052.47,777600,481800,1749652.4699999995,1453852.4699999995,2231452.47,4,0,1,80,18
2010-02-28 01:00:00,28,2,1,1,913915.76,597120,224400,1511035.7600000002,1138315.7600000002,1735435.7600000002,4,0,1,61,11
2010-02-28 02:00:00,28,2,2,1,951963.7200000004,485760,158400,1437723.7200000004,1110363.7200000004,1596123.7200000004,4,0,1,48,6
2010-02-28 03:00:00,28,2,3,1,958383.72,345600,66000,1303983.7199999995,1024383.72,1369983.7199999995,4,0,1,39,5
2010-02-28 04:00:00,28,2,4,1,924067.74,274560,72600,1198627.7399999998,996667.74,1271227.7399999998,4,0,1,29,4
2010-02-28 05:00:00,28,2,5,1,1052122.58,201600,26400,1253722.58,1078522.58,1280122.58,4,0,1,24,4
2010-02-28 06:00:00,28,2,6,1,1227725.9600000002,103680,26400,1331405.9600000002,1254125.9600000002,1357805.9600000002,4,1,1,14,3
2010-02-28 07:00:00,28,2,7,1,1394572.78,138240,171600,1532812.78,1566172.78,1704412.78,4,1,1,19,14
2010-02-28 08:00:00,28,2,8,1,1623845.04,230400,389400,1854245.04,2013245.04,2243645.04,4,1,1,46,39
2010-02-28 09:00:00,28,2,9,1,1735046.5299999989,382080,448800,2117126.529999999,2183846.529999999,2565926.529999999,4,1,1,58,36
2010-02-28 10:00:00,28,2,10,1,1699743.9499999995,360960,528000,2060703.95,2227743.95,2588703.95,4,1,1,60,44
2010-02-28 11:00:00,28,2,11,1,1716004.519999999,520320,877800,2236324.52,2593804.52,3114124.52,4,1,1,78,53
2010-02-28 12:00:00,28,2,12,1,1913926.42,958080,1141800,2872006.42,3055726.42,4013806.42,4,2,1,128,87
2010-02-28 13:00:00,28,2,13,1,1673834.6100000006,1046400,1260600,2720234.6100000003,2934434.6100000003,3980834.61,4,2,1,133,75
2010-02-28 14:00:00,28,2,14,1,1692596.1499999994,902400,930600,2594996.1499999994,2623196.1499999994,3525596.1499999994,4,2,1,109,51
2010-02-28 15:00:00,28,2,15,1,1712865.1299999994,902400,686400,2615265.1299999994,2399265.1299999994,3301665.1299999994,4,2,1,111,53
2010-02-28 16:00:00,28,2,16,1,1879200.01,938880,996600,2818080.01,2875800.01,3814680.01,4,2,1,123,66
2010-02-28 17:00:00,28,2,17,1,1855289.229999999,998400,1095600,2853689.229999999,2950889.229999999,3949289.229999999,4,2,1,122,62
2010-02-28 18:00:00,28,2,18,1,1981943.1699999997,1031040,1300200,3012983.1699999995,3282143.1699999995,4313183.17,4,3,1,128,72
2010-02-28 19:00:00,28,2,19,1,1854134.3900000004,1040640,1148400,2894774.3900000006,3002534.3900000006,4043174.3900000006,4,3,1,122,60
2010-02-28 20:00:00,28,2,20,1,1814799.1000000008,1011840,970200,2826639.100000001,2784999.100000001,3796839.100000001,4,3,1,121,55
2010-02-28 21:00:00,28,2,21,1,1778108.510000001,936960,851400,2715068.5100000007,2629508.5100000007,3566468.5100000007,4,3,1,102,38
2010-02-28 22:00:00,28,2,22,1,1534892.3299999994,992640,1174800,2527532.329999999,2709692.329999999,3702332.329999999,4,0,1,113,56
2010-02-28 23:00:00,28,2,23,1,1227675.7899999996,808320,475200,2035995.79,1702875.7899999996,2511195.79,4,0,1,83,30
2010-03-01 00:00:00,1,3,0,2,1011185.5,595200,204600,1606385.5,1215785.5,1810985.5,4,0,0,62,9
2010-03-01 01:00:00,1,3,1,2,951022.6799999996,455040,171600,1406062.6799999997,1122622.6799999997,1577662.6799999997,4,0,0,48,10
2010-03-01 02:00:00,1,3,2,2,931077.5600000002,380160,145200,1311237.56,1076277.56,1456437.56,4,0,0,37,7
2010-03-01 03:00:00,1,3,3,2,921589.45,366720,171600,1288309.45,1093189.45,1459909.45,4,0,0,40,13
2010-03-01 04:00:00,1,3,4,2,943499.2100000004,234240,19800,1177739.2100000004,963299.2100000004,1197539.2100000004,4,0,0,28,2
2010-03-01 05:00:00,1,3,5,2,1132449.4599999995,107520,6600,1239969.4599999995,1139049.4599999995,1246569.4599999995,4,0,0,14,1
2010-03-01 06:00:00,1,3,6,2,1279412.199999999,115200,132000,1394612.199999999,1411412.199999999,1526612.199999999,4,1,0,19,10
2010-03-01 07:00:00,1,3,7,2,1453486.9099999997,218880,270600,1672366.9099999997,1724086.9099999997,1942966.91,4,1,0,34,25
2010-03-01 08:00:00,1,3,8,2,1599593.3300000008,291840,422400,1891433.3300000008,2021993.3300000008,2313833.330000001,4,1,0,47,27
2010-03-01 09:00:00,1,3,9,2,1814831.7900000005,364800,448800,2179631.79,2263631.79,2628431.79,4,1,0,50,35
2010-03-01 10:00:00,1,3,10,2,1682647.19,374400,422400,2057047.19,2105047.19,2479447.19,4,1,0,57,32
2010-03-01 11:00:00,1,3,11,2,1662236.43,595200,818400,2257436.43,2480636.43,3075836.43,4,1,0,85,59
2010-03-01 12:00:00,1,3,12,2,1585373.5200000005,812160,917400,2397533.5200000005,2502773.5200000005,3314933.5200000005,4,2,0,120,76
2010-03-01 13:00:00,1,3,13,2,1537747.64,915840,924000,2453587.64,2461747.64,3377587.64,4,2,0,117,64
2010-03-01 14:00:00,1,3,14,2,1437087.9199999997,806400,831600,2243487.9199999995,2268687.9199999995,3075087.9199999995,4,2,0,112,63
2010-03-01 15:00:00,1,3,15,2,1665589.9499999993,1015680,1280400,2681269.9499999997,2945989.9499999997,3961669.9499999993,4,2,0,145,85
2010-03-01 16:00:00,1,3,16,2,1900669.3699999996,1109760,1524600,3010429.369999999,3425269.369999999,4535029.369999999,4,2,0,138,91
2010-03-01 17:00:00,1,3,17,2,1883439.2300000004,1175040,1551000,3058479.2300000004,3434439.2300000004,4609479.23,4,2,0,148,84
2010-03-01 18:00:00,1,3,18,2,2128195.0799999987,1259520,1775400,3387715.0799999987,3903595.079999999,5163115.079999998,4,3,0,149,88
2010-03-01 19:00:00,1,3,19,2,2066127.7199999983,1303680,1432200,3369807.719999999,3498327.719999999,4802007.719999999,4,3,0,153,71
2010-03-01 20:00:00,1,3,20,2,1914556.809999999,1238400,1049400,3152956.8099999987,2963956.8099999987,4202356.809999999,4,3,0,135,61
2010-03-01 21:00:00,1,3,21,2,1749204.2799999989,1200000,1148400,2949204.279999999,2897604.279999999,4097604.279999999,4,3,0,133,55
2010-03-01 22:00:00,1,3,22,2,1590815.6799999997,1019520,613800,2610335.68,2204615.68,3224135.68,4,0,0,109,32
2010-03-01 23:00:00,1,3,23,2,1148265.2100000004,892800,488400,2041065.2100000004,1636665.2100000004,2529465.2100000004,4,0,0,87,21
2010-03-02 00:00:00,2,3,0,3,969108.8499999996,672000,409200,1641108.8499999996,1378308.8499999996,2050308.85,4,0,0,70,19
2010-03-02 01:00:00,2,3,1,3,962550.8600000005,673920,442200,1636470.8600000003,1404750.8600000003,2078670.8600000003,4,0,0,72,28
2010-03-02 02:00:00,2,3,2,3,965538.0699999996,533760,534600,1499298.0699999996,1500138.0699999996,2033898.07,4,0,0,57,21
2010-03-02 03:00:00,2,3,3,3,1025349.7799999994,414720,151800,1440069.779999999,1177149.779999999,1591869.779999999,4,0,0,44,10
2010-03-02 04:00:00,2,3,4,3,1055722.63,374400,92400,1430122.63,1148122.63,1522522.63,4,0,0,36,6
2010-03-02 05:00:00,2,3,5,3,1197455.9399999997,289920,33000,1487375.9399999997,1230455.9399999997,1520375.9399999997,4,0,0,34,4
2010-03-02 06:00:00,2,3,6,3,1344919.039999999,251520,145200,1596439.039999999,1490119.039999999,1741639.039999999,4,1,0,38,15
2010-03-02 07:00:00,2,3,7,3,1471010.2699999998,195840,224400,1666850.2699999998,1695410.2699999998,1891250.27,4,1,0,31,17
2010-03-02 08:00:00,2,3,8,3,1587699.7999999998,385920,514800,1973619.8,2102499.8,2488419.8,4,1,0,64,46
2010-03-02 09:00:00,2,3,9,3,1628270.5599999991,397440,409200,2025710.5599999991,2037470.5599999991,2434910.559999999,4,1,0,60,30
2010-03-02 10:00:00,2,3,10,3,1611794.539999999,529920,739200,2141714.539999999,2350994.539999999,2880914.539999999,4,1,0,80,62
2010-03-02 11:00:00,2,3,11,3,1717909.3099999998,731520,957000,2449429.31,2674909.31,3406429.31,4,1,0,107,68
2010-03-02 12:00:00,2,3,12,3,1608778.9499999995,802560,937200,2411338.9499999997,2545978.9499999997,3348538.9499999997,4,2,0,111,73
2010-03-02 13:00:00,2,3,13,3,1636228.739999999,839040,983400,2475268.7399999998,2619628.7399999998,3458668.7399999998,4,2,0,112,61
2010-03-02 14:00:00,2,3,14,3,1732875.76,871680,1075800,2604555.76,2808675.76,3680355.76,4,2,0,126,82
2010-03-02 15:00:00,2,3,15,3,1740307.43,1184640,1485000,2924947.43,3225307.43,4409947.43,4,2,0,149,84
2010-03-02 16:00:00,2,3,16,3,1789499.289999999,1184640,1300200,2974139.289999999,3089699.289999999,4274339.289999999,4,2,0,137,79
2010-03-02 17:00:00,2,3,17,3,1826338.1599999997,1213440,1306800,3039778.159999999,3133138.159999999,4346578.159999999,4,2,0,150,80
2010-03-02 18:00:00,2,3,18,3,2067929.979999999,1226880,1141800,3294809.979999999,3209729.979999999,4436609.979999999,4,3,0,144,64
2010-03-02 19:00:00,2,3,19,3,2016030.3299999991,1153920,1359600,3169950.329999999,3375630.329999999,4529550.329999999,4,3,0,139,72
2010-03-02 20:00:00,2,3,20,3,2169641.79,1190400,1273800,3360041.79,3443441.79,4633841.789999999,4,3,0,133,65
2010-03-02 21:00:00,2,3,21,3,2014021.4000000008,1113600,778800,3127621.400000001,2792821.400000001,3906421.400000001,4,3,0,113,41
2010-03-02 22:00:00,2,3,22,3,1504586.8299999998,979200,719400,2483786.83,2223986.83,3203186.83,4,0,0,108,37
2010-03-02 23:00:00,2,3,23,3,1200112.1300000004,829440,627000,2029552.1300000004,1827112.1300000004,2656552.1300000004,4,0,0,90,30
2010-03-03 00:00:00,3,3,0,4,1097762.2,666240,468600,1764002.2,1566362.2,2232602.2,4,0,0,73,23
2010-03-03 01:00:00,3,3,1,4,1018073.8300000002,464640,66000,1482713.83,1084073.83,1548713.83,4,0,0,48,6
2010-03-03 02:00:00,3,3,2,4,1015050.7899999996,334080,138600,1349130.7899999996,1153650.7899999996,1487730.7899999996,4,0,0,37,7
2010-03-03 03:00:00,3,3,3,4,998669.0299999994,245760,79200,1244429.029999999,1077869.029999999,1323629.029999999,4,0,0,28,7
2010-03-03 04:00:00,3,3,4,4,997815.9299999994,230400,105600,1228215.9299999992,1103415.9299999992,1333815.9299999992,4,0,0,26,8
2010-03-03 05:00:00,3,3,5,4,1144091.5999999996,140160,46200,1284251.5999999996,1190291.5999999996,1330451.5999999996,4,0,0,16,4
2010-03-03 06:00:00,3,3,6,4,1287789.34,69120,39600,1356909.34,1327389.34,1396509.34,4,1,0,13,5
2010-03-03 07:00:00,3,3,7,4,1502089.2000000002,222720,389400,1724809.2000000002,1891489.2,2114209.2,4,1,0,40,34
2010-03-03 08:00:00,3,3,8,4,1596388.619999999,337920,303600,1934308.619999999,1899988.619999999,2237908.619999999,4,1,0,47,28
2010-03-03 09:00:00,3,3,9,4,1805347.5500000005,341760,521400,2147107.5500000007,2326747.5500000007,2668507.5500000007,4,1,0,59,35
2010-03-03 10:00:00,3,3,10,4,1764881.6100000008,556800,904200,2321681.610000001,2669081.610000001,3225881.610000001,4,1,0,76,56
2010-03-03 11:00:00,3,3,11,4,1887881.89,775680,772200,2663561.89,2660081.89,3435761.89,4,1,0,108,66
2010-03-03 12:00:00,3,3,12,4,1688072.6900000004,696960,481800,2385032.6900000004,2169872.6900000004,2866832.6900000004,4,2,0,99,43
2010-03-03 13:00:00,3,3,13,4,1440175.4600000004,683520,712800,2123695.4600000004,2152975.4600000004,2836495.4600000004,4,2,0,103,56
2010-03-03 14:00:00,3,3,14,4,1573532.3699999985,787200,1115400,2360732.3699999982,2688932.3699999982,3476132.3699999982,4,2,0,120,72
2010-03-03 15:00:00,3,3,15,4,1644745.8199999991,994560,1445400,2639305.82,3090145.82,4084705.82,4,2,0,127,86
2010-03-03 16:00:00,3,3,16,4,1723050.1200000015,1176960,1273800,2900010.120000002,2996850.120000002,4173810.120000002,4,2,0,148,84
2010-03-03 17:00:00,3,3,17,4,1924276.7199999995,1098240,1234200,3022516.72,3158476.72,4256716.72,4,2,0,144,72
2010-03-03 18:00:00,3,3,18,4,1977654.62,1146240,1458600,3123894.62,3436254.62,4582494.62,4,3,0,140,76
2010-03-03 19:00:00,3,3,19,4,2056011.3699999992,1263360,1485000,3319371.369999999,3541011.369999999,4804371.369999999,4,3,0,140,74
2010-03-03 20:00:00,3,3,20,4,1999143.6300000008,1184640,1227600,3183783.630000001,3226743.630000001,4411383.630000001,4,3,0,130,61
2010-03-03 21:00:00,3,3,21,4,1682180.23,1142400,851400,2824580.23,2533580.23,3675980.23,4,3,0,126,55
2010-03-03 22:00:00,3,3,22,4,1418229.4499999988,1138560,924000,2556789.449999999,2342229.449999999,3480789.449999999,4,0,0,129,52
2010-03-03 23:00:00,3,3,23,4,1172246.9799999995,862080,462000,2034326.98,1634246.9799999995,2496326.9799999995,4,0,0,90,27
2010-03-04 00:00:00,4,3,0,5,1013410.4499999996,599040,211200,1612450.4499999995,1224610.4499999995,1823650.45,4,0,0,68,13
2010-03-04 01:00:00,4,3,1,5,1023805.6199999996,435840,178200,1459645.6199999996,1202005.6199999996,1637845.6199999996,4,0,0,48,10
2010-03-04 02:00:00,4,3,2,5,1034325.4799999996,362880,151800,1397205.4799999995,1186125.4799999995,1549005.4799999995,4,0,0,38,9
2010-03-04 03:00:00,4,3,3,5,1127615.510000001,288000,66000,1415615.510000001,1193615.510000001,1481615.510000001,4,0,0,32,6
2010-03-04 04:00:00,4,3,4,5,1109762.5600000003,213120,59400,1322882.5600000003,1169162.5600000003,1382282.5600000003,4,0,0,24,3
2010-03-04 05:00:00,4,3,5,5,1287628.8199999994,92160,46200,1379788.8199999994,1333828.8199999994,1425988.8199999994,4,0,0,12,2
2010-03-04 06:00:00,4,3,6,5,1364041.9699999995,69120,72600,1433161.9699999995,1436641.9699999995,1505761.9699999995,4,1,0,9,7
2010-03-04 07:00:00,4,3,7,5,1558795.7599999986,107520,72600,1666315.7599999986,1631395.7599999986,1738915.7599999986,4,1,0,17,9
2010-03-04 08:00:00,4,3,8,5,1461265.4099999997,168960,349800,1630225.4099999997,1811065.41,1980025.41,4,1,0,36,29
2010-03-04 09:00:00,4,3,9,5,1542971.9000000006,385920,534600,1928891.9000000008,2077571.9000000008,2463491.9000000004,4,1,0,57,44
2010-03-04 10:00:00,4,3,10,5,1569470.3400000003,583680,640200,2153150.3400000003,2209670.3400000003,2793350.3400000003,4,1,0,78,48
2010-03-04 11:00:00,4,3,11,5,1568331.9399999997,528000,653400,2096331.9399999997,2221731.9399999995,2749731.9399999995,4,1,0,82,49
2010-03-04 12:00:00,4,3,12,5,1620613.7600000007,685440,825000,2306053.7600000007,2445613.7600000007,3131053.7600000007,4,2,0,96,55
2010-03-04 13:00:00,4,3,13,5,1530351.4799999995,639360,640200,2169711.4799999995,2170551.4799999995,2809911.4799999995,4,2,0,90,45
2010-03-04 14:00:00,4,3,14,5,1520749.8099999996,750720,831600,2271469.81,2352349.81,3103069.81,4,2,0,105,63
2010-03-04 15:00:00,4,3,15,5,1744751.2499999998,862080,1029600,2606831.25,2774351.25,3636431.25,4,2,0,118,70
2010-03-04 16:00:00,4,3,16,5,1881231.679999999,952320,1201200,2833551.679999999,3082431.679999999,4034751.679999999,4,2,0,126,75
2010-03-04 17:00:00,4,3,17,5,2012057.46,1029120,1339800,3041177.46,3351857.46,4380977.46,4,2,0,130,83
2010-03-04 18:00:00,4,3,18,5,2188884.8400000003,1017600,871200,3206484.8400000003,3060084.8400000003,4077684.84,4,3,0,128,60
2010-03-04 19:00:00,4,3,19,5,2134709.21,933120,1023000,3067829.21,3157709.21,4090829.21,4,3,0,110,49
2010-03-04 20:00:00,4,3,20,5,1862150.38,827520,719400,2689670.38,2581550.38,3409070.38,4,3,0,91,47
2010-03-04 21:00:00,4,3,21,5,1766119.1499999997,839040,712800,2605159.1499999994,2478919.1499999994,3317959.1499999994,4,3,0,94,38
2010-03-04 22:00:00,4,3,22,5,1551814.3900000008,789120,818400,2340934.3900000006,2370214.3900000006,3159334.3900000006,4,0,0,90,41
2010-03-04 23:00:00,4,3,23,5,1258010.8900000006,798720,679800,2056730.8900000008,1937810.8900000008,2736530.8900000006,4,0,0,85,36
2010-03-05 00:00:00,5,3,0,6,1073254.0699999996,574080,270600,1647334.0699999996,1343854.0699999996,1917934.07,4,0,0,62,15
2010-03-05 01:00:00,5,3,1,6,1060969.9399999997,437760,138600,1498729.9399999997,1199569.9399999997,1637329.9399999997,4,0,0,45,9
2010-03-05 02:00:00,5,3,2,6,1014523.99,324480,59400,1339003.9899999998,1073923.9899999998,1398403.9899999998,4,0,0,34,4
2010-03-05 03:00:00,5,3,3,6,1062172.0299999998,215040,112200,1277212.0299999998,1174372.0299999998,1389412.0299999998,4,0,0,29,10
2010-03-05 04:00:00,5,3,4,6,1108111.02,193920,85800,1302031.02,1193911.02,1387831.02,4,0,0,23,7
2010-03-05 05:00:00,5,3,5,6,1176311.9,165120,26400,1341431.9,1202711.9,1367831.9,4,0,0,19,4
2010-03-05 06:00:00,5,3,6,6,1406845.990000001,96000,138600,1502845.990000001,1545445.990000001,1641445.990000001,4,1,0,17,10
